Project Name,Package Name,Type Name,Method Name,Code Smell
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTaskAssigneeLikeIgnoreCase,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryByTenantIdLike,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Long Statement
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,HistoricTaskQueryEscapeClauseTest,testQueryLikeIgnoreCaseByQueryVariableValue,Magic Number
.,org.activiti.standalone.escapeclause,DeploymentQueryEscapeClauseTest,setUp,Long Statement
.,org.activiti.standalone.escapeclause,DeploymentQueryEscapeClauseTest,setUp,Long Statement
