Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getMyBatisXmlConfigurationStream,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomMybatisMappers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomMybatisMappers,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomMybatisXMLMappers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomMybatisXMLMappers,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initDataManagers,77,26,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initEntityManagers,80,27,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initHistoryManager,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initJobManager,6,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initSessionFactories,14,5,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initDbSqlSessionFactory,16,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,createDbSqlSessionFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,addSessionFactory,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initConfigurators,43,11,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,compare,11,3,2
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,configuratorsBeforeInit,6,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,configuratorsAfterInit,6,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initProcessDefinitionCache,10,3,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initProcessDefinitionInfoCache,10,3,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initKnowledgeBaseCache,10,3,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initDeployers,22,5,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initBpmnDeployerDependencies,26,9,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDefaultDeployers,13,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initListenerFactory,10,3,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initBehaviorFactory,10,3,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initBpmnParser,22,5,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDefaultBpmnParseHandlers,60,8,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initClock,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initAgendaFactory,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initJobHandlers,20,3,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initAsyncExecutor,9,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initHistoryLevel,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initIdGenerator,27,4,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initCommandContextFactory,6,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initTransactionContextFactory,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initHelpers,8,3,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initVariableTypes,40,7,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getMaxLengthString,13,3,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initScriptingEngines,10,3,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initExpressionManager,8,3,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initBusinessCalendarManager,9,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initDelegateInterceptor,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initEventHandlers,16,4,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initJpa,22,6,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initBeans,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initEventDispatcher,19,7,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initProcessValidator,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,initDatabaseEventLogging,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,postProcessEngineInitialisation,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDefaultCommandConfig,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDefaultCommandConfig,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getSchemaCommandConfig,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setSchemaCommandConfig,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCommandInvoker,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCommandInvoker,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomPreCommandInterceptors,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomPreCommandInterceptors,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomPostCommandInterceptors,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomPostCommandInterceptors,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCommandInterceptors,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCommandInterceptors,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCommandExecutor,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCommandExecutor,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getRepositoryService,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setRepositoryService,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getRuntimeService,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setRuntimeService,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoryService,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoryService,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTaskService,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTaskService,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getManagementService,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setManagementService,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDynamicBpmnService,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDynamicBpmnService,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setUserGroupManager,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getUserGroupManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getIntegrationContextManager,6,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getIntegrationContextDataManager,6,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getIntegrationContextService,6,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getProcessEngineConfiguration,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getSessionFactories,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setSessionFactories,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getConfigurators,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,addConfigurator,7,2,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setConfigurators,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEnableConfiguratorServiceLoader,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAllConfigurators,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getBpmnDeployer,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setBpmnDeployer,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getBpmnParser,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setBpmnParser,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getParsedDeploymentBuilderFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setParsedDeploymentBuilderFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTimerManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTimerManager,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getEventSubscriptionManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEventSubscriptionManager,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getBpmnDeploymentHelper,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setBpmnDeploymentHelper,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCachingAndArtifactsManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCachingAndArtifactsManager,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDeployers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDeployers,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getIdGenerator,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setIdGenerator,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getWsSyncFactoryClassName,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setWsSyncFactoryClassName,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,addWsEndpointAddress,4,1,2
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,removeWsEndpointAddress,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getWsOverridenEndpointAddresses,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setWsOverridenEndpointAddresses,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getScriptingEngines,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setScriptingEngines,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getVariableTypes,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setVariableTypes,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isSerializableVariableTypeTrackDeserializedObjects,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setSerializableVariableTypeTrackDeserializedObjects,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isSerializePOJOsInVariablesToJson,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setSerializePOJOsInVariablesToJson,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getJavaClassFieldForJackson,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setJavaClassFieldForJackson,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getExpressionManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setExpressionManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getBusinessCalendarManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setBusinessCalendarManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getExecutionQueryLimit,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setExecutionQueryLimit,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTaskQueryLimit,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTaskQueryLimit,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricTaskQueryLimit,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricTaskQueryLimit,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricProcessInstancesQueryLimit,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricProcessInstancesQueryLimit,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCommandContextFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCommandContextFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTransactionContextFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTransactionContextFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomPreDeployers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomPreDeployers,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomPostDeployers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomPostDeployers,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getJobHandlers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setJobHandlers,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getProcessInstanceHelper,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setProcessInstanceHelper,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getListenerNotificationHelper,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setListenerNotificationHelper,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getSqlSessionFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setSqlSessionFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDbSqlSessionFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDbSqlSessionFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTransactionFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTransactionFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomSessionFactories,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomSessionFactories,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomJobHandlers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomJobHandlers,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomScriptingEngineClasses,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomScriptingEngineClasses,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomPreVariableTypes,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomPreVariableTypes,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomPostVariableTypes,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomPostVariableTypes,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getPreBpmnParseHandlers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setPreBpmnParseHandlers,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomDefaultBpmnParseHandlers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomDefaultBpmnParseHandlers,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getPostBpmnParseHandlers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setPostBpmnParseHandlers,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getActivityBehaviorFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setActivityBehaviorFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getListenerFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setListenerFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getBpmnParseFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setBpmnParseFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getBeans,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setBeans,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getResolverFactories,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setResolverFactories,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomFunctionProviders,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomFunctionProviders,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,addCustomFunctionProvider,7,2,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDeploymentManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDeploymentManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDelegateInterceptor,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDelegateInterceptor,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getEventHandler,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEventHandlers,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getEventHandlers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCustomEventHandlers,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCustomEventHandlers,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getFailedJobCommandFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setFailedJobCommandFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getIdGeneratorDataSource,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setIdGeneratorDataSource,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getIdGeneratorDataSourceJndiName,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setIdGeneratorDataSourceJndiName,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getBatchSizeProcessInstances,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setBatchSizeProcessInstances,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getBatchSizeTasks,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setBatchSizeTasks,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getProcessDefinitionCacheLimit,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setProcessDefinitionCacheLimit,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getProcessDefinitionCache,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setProcessDefinitionCache,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getKnowledgeBaseCacheLimit,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setKnowledgeBaseCacheLimit,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getKnowledgeBaseCache,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setKnowledgeBaseCache,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isEnableSafeBpmnXml,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEnableSafeBpmnXml,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getEventDispatcher,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEventDispatcher,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEnableEventDispatcher,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTypedEventListeners,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTypedEventListeners,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getEventListeners,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEventListeners,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getProcessValidator,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setProcessValidator,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isEnableEventDispatcher,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isEnableDatabaseEventLogging,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEnableDatabaseEventLogging,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getMaxLengthStringVariableType,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setMaxLengthStringVariableType,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isBulkInsertEnabled,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setBulkInsertEnabled,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getMaxNrOfStatementsInBulkInsert,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setMaxNrOfStatementsInBulkInsert,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isUsingRelationalDatabase,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setUsingRelationalDatabase,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isEnableVerboseExecutionTreeLogging,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEnableVerboseExecutionTreeLogging,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEnableEagerExecutionTreeFetching,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEnableExecutionRelationshipCounts,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getPerformanceSettings,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setPerformanceSettings,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEnableLocalization,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAttachmentDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAttachmentDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getByteArrayDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setByteArrayDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCommentDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCommentDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDeploymentDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDeploymentDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getEventLogEntryDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEventLogEntryDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getEventSubscriptionDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEventSubscriptionDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getExecutionDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setExecutionDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricActivityInstanceDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricActivityInstanceDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricDetailDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricDetailDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricIdentityLinkDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricIdentityLinkDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricProcessInstanceDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricProcessInstanceDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricTaskInstanceDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricTaskInstanceDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricVariableInstanceDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricVariableInstanceDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getIdentityLinkDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setIdentityLinkDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getJobDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setJobDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTimerJobDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTimerJobDataManager,4,1,1
